"地方","振(cid:11206)局","地(cid:8556)(cid:9234)号","(cid:12411)(cid:8196)所名","よみがな","ローマ字(cid:12210)(cid:12464)","所在地"
"(cid:9189)信","(cid:14039)(cid:13597)","48571","(cid:13597)(cid:13238)山","のべやま","NOBEYAMA","南佐久(cid:13446)南(cid:8766)村(cid:13597)(cid:13238)山"
"(cid:9189)信","(cid:14039)(cid:13597)","48606","木曽(cid:9887)島","きそふくしま","KISOFUKUSHIMA","木曽(cid:13446)木曽(cid:9195)(cid:9887)島"
"(cid:9189)信","(cid:14039)(cid:13597)","48621","伊(cid:13411)","いな","INA","伊(cid:13411)市下新(cid:9187)"
"(cid:9189)信","(cid:14039)(cid:13597)","48717","南木曽","なぎそ","NAGISO","木曽(cid:13446)南木曽(cid:9195)(cid:12574)書"
"(cid:9189)信","(cid:14039)(cid:13597)","48731","(cid:14564)島","いいじま","IIJIMA","上伊(cid:13411)(cid:13446)(cid:14564)島(cid:9195)七久保"
"(cid:9189)信","(cid:14039)(cid:13597)","48767","(cid:14564)(cid:9187)","いいだ","IIDA","(cid:14564)(cid:9187)市(cid:14807)(cid:10842)(cid:9195)　(cid:14564)(cid:9187)(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"(cid:9189)信","(cid:14039)(cid:13597)","48826","(cid:8073)合","なみあい","NAMIAI","下伊(cid:13411)(cid:13446)(cid:14143)智村(cid:8073)合"
"(cid:9189)信","(cid:14039)(cid:13597)","48841","南信(cid:8432)","みなみしなの","MINAMISHINANO","(cid:14564)(cid:9187)市南信(cid:8432)和(cid:9187)字夜川(cid:8489)"
"(cid:9189)信","山(cid:7309)","49036","大(cid:7976)","おおいずみ","OIZUMI","北杜市大(cid:7976)(cid:9195)(cid:12738)戸"
"(cid:9189)信","山(cid:7309)","49086","(cid:14430)崎","にらさき","NIRASAKI","(cid:14430)崎市大(cid:11425)(cid:9195)(cid:11357)尾"
"(cid:9189)信","山(cid:7309)","49142","(cid:9189)府","こうふ","KOFU","(cid:9189)府市(cid:14564)(cid:9187)　(cid:9189)府地方(cid:7868)(cid:12767)台"
"(cid:9189)信","山(cid:7309)","49151","勝(cid:7967)","かつぬま","KATSUNUMA","(cid:9189)州市勝(cid:7967)(cid:9195)勝(cid:7967)"
"(cid:9189)信","山(cid:7309)","49161","大月","おおつき","OTSUKI","大月市大月"
"(cid:9189)信","山(cid:7309)","49196","古(cid:14069)","ふるせき","FURUSEKI","(cid:9189)府市古(cid:14069)(cid:9195)"
"(cid:9189)信","山(cid:7309)","49236","切(cid:9660)","きりいし","KIRIISHI","南巨摩(cid:13446)(cid:13087)延(cid:9195)切(cid:9660)"
"(cid:9189)信","山(cid:7309)","49251","(cid:7961)口(cid:8224)","かわぐちこ","KAWAGUCHI-KO","南(cid:13460)(cid:9219)(cid:13446)富士(cid:7961)口(cid:8224)(cid:9195)(cid:11242)(cid:8032)　(cid:7961)口(cid:8224)(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"(cid:9189)信","山(cid:7309)","49256","山中","やまなか","YAMANAKA","南(cid:13460)(cid:9219)(cid:13446)山中(cid:8224)村山中字(cid:7309)ケ原"
"(cid:9189)信","山(cid:7309)","49316","南(cid:13450)","なんぶ","NAMBU","南巨摩(cid:13446)南(cid:13450)(cid:9195)南(cid:13450)"
"東(cid:8079)","(cid:14332)岡","50106","井川","いかわ","IKAWA","(cid:14332)岡市(cid:11591)区井川"
"東(cid:8079)","(cid:14332)岡","50136","御(cid:7818)場","ごてんば","GOTEMBA","御(cid:7818)場市(cid:11543)原"
"東(cid:8079)","(cid:14332)岡","50196","富士","ふじ","FUJI","富士市厚原"
"東(cid:8079)","(cid:14332)岡","50206","三島","みしま","MISHIMA","三島市東本(cid:9195)　三島(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"東(cid:8079)","(cid:14332)岡","50226","佐久(cid:14059)","さくま","SAKUMA","(cid:8062)松市天(cid:10099)区佐久(cid:14059)(cid:9195)(cid:8070)川"
"東(cid:8079)","(cid:14332)岡","50241","川(cid:7231)本(cid:9195)","かわねほんちょう","KAWANEHONCHO","(cid:7477)原(cid:13446)川(cid:7231)本(cid:9195)(cid:9187)代"
"東(cid:8079)","(cid:14332)岡","50261","(cid:8171)(cid:7880)","しみず","SHIMIZU","(cid:14332)岡市(cid:8171)(cid:7880)区(cid:11206)(cid:8032)中(cid:9195)"
"東(cid:8079)","(cid:14332)岡","50281","(cid:10585)代","あじろ","AJIRO","(cid:8661)(cid:8079)市(cid:10585)代　(cid:10585)代(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"東(cid:8079)","(cid:14332)岡","50331","(cid:14332)岡","しずおか","SHIZUOKA","(cid:14332)岡市(cid:14708)(cid:7961)区曲(cid:13600)　(cid:14332)岡地方(cid:7868)(cid:12767)台"
"東(cid:8079)","(cid:14332)岡","50386","天(cid:10099)","てんりゅう","TENRYU","(cid:8062)松市天(cid:10099)区(cid:11242)明"
"東(cid:8079)","(cid:14332)岡","50456","(cid:8062)松","はままつ","HAMAMATSU","(cid:8062)松市中区(cid:14807)丘東　(cid:8062)松(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"東(cid:8079)","(cid:14332)岡","50476","(cid:11493)川(cid:8766)之原","きくがわまきのはら","KIKUGAWA-MAKINOHARA","(cid:11493)川市倉(cid:7953)"
"東(cid:8079)","(cid:14332)岡","50491","松崎","まつざき","MATSUZAKI","(cid:12833)(cid:11377)(cid:13446)松崎(cid:9195)(cid:7908)奈"
"東(cid:8079)","(cid:14332)岡","50506","(cid:9988)取","いなとり","INATORI","(cid:12833)(cid:11377)(cid:13446)東伊(cid:12747)(cid:9195)(cid:9988)取"
"東(cid:8079)","(cid:14332)岡","50536","(cid:9772)(cid:9187)","いわた","IWATA","(cid:9772)(cid:9187)市南島"
"東(cid:8079)","(cid:14332)岡","50551","御前崎","おまえざき","OMAEZAKI","御前崎市御前崎　御前崎(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"東(cid:8079)","(cid:14332)岡","50561","(cid:9660)廊崎","いろうざき","IROZAKI","(cid:12833)(cid:11377)(cid:13446)南伊(cid:12747)(cid:9195)(cid:9660)廊崎(cid:9660)室山　(cid:9660)廊崎(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"東(cid:8079)","愛(cid:9649)","51031","愛(cid:12377)","あいさい","AISAI","愛(cid:12377)市(cid:7908)(cid:12377)(cid:9195)川原"
"東(cid:8079)","愛(cid:9649)","51071","(cid:9988)(cid:7754)","いなぶ","INABU","(cid:12751)(cid:9187)市(cid:9988)(cid:7754)(cid:9195)スソガエト"
"東(cid:8079)","愛(cid:9649)","51106","名古屋","なごや","NAGOYA","名古屋市千(cid:9984)区日和(cid:9195)　名古屋地方(cid:7868)(cid:12767)台"
"東(cid:8079)","愛(cid:9649)","51116","(cid:12751)(cid:9187)","とよた","TOYOTA","(cid:12751)(cid:9187)市(cid:14807)(cid:9195)東山"
"東(cid:8079)","愛(cid:9649)","51216","大府","おおぶ","OBU","大府市(cid:7363)岡(cid:9195)"
"東(cid:8079)","愛(cid:9649)","51226","岡崎","おかざき","OKAZAKI","岡崎市(cid:10814)合(cid:9195)地(cid:11702)(cid:13597)"
"東(cid:8079)","愛(cid:9649)","51247","新城","しんしろ","SHINSHIRO","新城市富(cid:7953)字広(cid:8489)"
"東(cid:8079)","愛(cid:9649)","51281","(cid:11622)(cid:13446)","がまごおり","GAMAGOORI","(cid:11622)(cid:13446)市(cid:9860)ノ(cid:13459)(cid:9195)上名取"
"東(cid:8079)","愛(cid:9649)","51311","南(cid:9649)多","みなみちた","MINAMICHITA","(cid:9649)多(cid:13446)南(cid:9649)多(cid:9195)大字(cid:12751)丘字(cid:8062)(cid:12386)台"
"東(cid:8079)","愛(cid:9649)","51331","(cid:12751)(cid:7595)","とよはし","TOYOHASHI","(cid:12751)(cid:7595)市(cid:9860)(cid:13597)新(cid:9187)(cid:9195)レノ割"
"東(cid:8079)","愛(cid:9649)","51346","伊(cid:11275)(cid:8224)","いらこ","IRAKO","(cid:9187)原市(cid:9887)(cid:7908)(cid:9195)字(cid:13600)五(cid:13435)坂　伊(cid:11275)(cid:8224)(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"東(cid:8079)","岐(cid:14119)","52041","(cid:7961)合","かわい","KAWAI","(cid:14549)(cid:14732)市(cid:7961)合(cid:9195)(cid:12421)川"
"東(cid:8079)","岐(cid:14119)","52051","(cid:9860)岡","かみおか","KAMIOKA","(cid:14549)(cid:14732)市(cid:9860)岡(cid:9195)(cid:7818)"
"東(cid:8079)","岐(cid:14119)","52081","(cid:9425)川","しらかわ","SHIRAKAWA","大(cid:13597)(cid:13446)(cid:9425)川村(cid:15104)(cid:12738)字北(cid:14039)"
"東(cid:8079)","岐(cid:14119)","52111","(cid:7203)尾","とちお","TOCHIO","(cid:14807)山市奥(cid:14549)(cid:14732)(cid:8194)(cid:7976)(cid:13459)今(cid:12386)"
"東(cid:8079)","岐(cid:14119)","52146","(cid:14807)山","たかやま","TAKAYAMA","(cid:14807)山市(cid:7250)(cid:9173)(cid:9195)　(cid:14807)山(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"東(cid:8079)","岐(cid:14119)","52181","六厩","むまや","MUMAYA","(cid:14807)山市(cid:11438)川(cid:9195)六厩"
"東(cid:8079)","岐(cid:14119)","52196","宮之前","みやのまえ","MIYANOMAE","(cid:14807)山市朝日(cid:9195)宮之前"
"東(cid:8079)","岐(cid:14119)","52221","(cid:14039)(cid:8298)","ながたき","NAGATAKI","(cid:13446)上市(cid:9425)(cid:15101)(cid:9195)(cid:14039)(cid:8298)字三昧"
"東(cid:8079)","岐(cid:14119)","52286","(cid:11543)原","はぎわら","HAGIWARA","下呂市(cid:11543)原(cid:9195)(cid:10842)(cid:7231)"
"東(cid:8079)","岐(cid:14119)","52331","八幡","はちまん","HACHIMAN","(cid:13446)上市八幡(cid:9195)旭(cid:9187)尻"
"東(cid:8079)","岐(cid:14119)","52346","宮地","みやじ","MIYAJI","下呂市宮地"
"東(cid:8079)","岐(cid:14119)","52381","(cid:7585)(cid:12386)","たるみ","TARUMI","本巣市(cid:7231)尾(cid:9860)所"
"東(cid:8079)","岐(cid:14119)","52406","(cid:13600)山","かなやま","KANAYAMA","下呂市(cid:13600)山(cid:9195)大(cid:11242)(cid:8187)"
"東(cid:8079)","岐(cid:14119)","52461","(cid:10814)(cid:8432)","みの","MINO","(cid:10814)(cid:8432)市前(cid:13597)中川原"
"東(cid:8079)","岐(cid:14119)","52482","(cid:15342)川","くろかわ","KUROKAWA","加(cid:11377)(cid:13446)(cid:9425)川(cid:9195)(cid:15342)川"
"東(cid:8079)","岐(cid:14119)","52511","揖斐川","いびがわ","IBIGAWA","揖斐(cid:13446)揖斐川(cid:9195)三(cid:13167)"
"東(cid:8079)","岐(cid:14119)","52536","(cid:10814)(cid:8432)加(cid:11377)","みのかも","MINOKAMO","(cid:10814)(cid:8432)加(cid:11377)市(cid:12377)(cid:9195)"
"東(cid:8079)","岐(cid:14119)","52556","恵(cid:13411)","えな","ENA","恵(cid:13411)市(cid:14039)島(cid:9195)(cid:7884)(cid:9187)大(cid:8029)"
"東(cid:8079)","岐(cid:14119)","52557","中(cid:8032)川","なかつがわ","NAKATSUGAWA","中(cid:8032)川市手(cid:12833)(cid:13597)"
"東(cid:8079)","岐(cid:14119)","52571","(cid:14069)ケ原","せきがはら","SEKIGAHARA","不(cid:9690)(cid:13446)(cid:14069)ケ原(cid:9195)(cid:14069)ケ原"
"東(cid:8079)","岐(cid:14119)","52581","大垣","おおがき","OGAKI","大垣市(cid:9915)(cid:7363)(cid:9195)"
"東(cid:8079)","岐(cid:14119)","52586","岐(cid:14119)","ぎふ","GIFU","岐(cid:14119)市加(cid:10465)二之丸　岐(cid:14119)地方(cid:7868)(cid:12767)台"
"東(cid:8079)","岐(cid:14119)","52606","多(cid:7966)(cid:12386)","たじみ","TAJIMI","多(cid:7966)(cid:12386)市光ケ丘"
"東(cid:8079)","三(cid:13596)","53041","(cid:7251)名","くわな","KUWANA","(cid:7251)名市大字(cid:7908)場字(cid:7751)(cid:13600)(cid:10646)"
"東(cid:8079)","三(cid:13596)","53061","四日市","よっかいち","YOKKAICHI","四日市市日(cid:7884)　四日市(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"東(cid:8079)","三(cid:13596)","53091","亀山","かめやま","KAMEYAMA","亀山市(cid:7418)世(cid:9195)"
"東(cid:8079)","三(cid:13596)","53112","上(cid:13597)","うえの","UENO","伊(cid:12833)市(cid:10611)ケ丘本(cid:9195)　上(cid:13597)(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"東(cid:8079)","三(cid:13596)","53133","(cid:8032)","つ","TSU","(cid:8032)市島崎(cid:9195)　(cid:8032)地方(cid:7868)(cid:12767)台"
"東(cid:8079)","三(cid:13596)","53196","小俣","おばた","OBATA","伊勢市小俣(cid:9195)明(cid:13597)"
"東(cid:8079)","三(cid:13596)","53231","(cid:10395)(cid:12386)","かゆみ","KAYUMI","松(cid:14128)市(cid:14564)南(cid:9195)(cid:10395)(cid:12386)"
"東(cid:8079)","三(cid:13596)","53257","(cid:15101)(cid:10842)","とば","TOBA","(cid:15101)(cid:10842)市(cid:15101)(cid:10842)"
"東(cid:8079)","三(cid:13596)","53296","南伊勢","みなみいせ","MINAMIISE","度会(cid:13446)南伊勢(cid:9195)(cid:11242)(cid:12922)"
"東(cid:8079)","三(cid:13596)","53326","(cid:10454)伊(cid:14039)島","きいながしま","KII-NAGASHIMA","北(cid:8761)婁(cid:13446)(cid:10454)北(cid:9195)(cid:14039)島"
"東(cid:8079)","三(cid:13596)","53378","尾(cid:15254)","おわせ","OWASE","尾(cid:15254)市南(cid:14183)(cid:9195)　尾(cid:15254)(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"東(cid:8079)","三(cid:13596)","53401","(cid:8643)(cid:13597)新(cid:15285)","くまのあたしか","KUMANOATASHIKA","(cid:8643)(cid:13597)市新(cid:15285)(cid:9195)"
"北(cid:14179)","新(cid:8370)","54012","(cid:10390)島","あわしま","AWASHIMA","岩(cid:11242)(cid:13446)(cid:10390)島(cid:8070)村字内(cid:8070)"
"北(cid:14179)","新(cid:8370)","54041","弾崎","はじきざき","HAGIKIZAKI","佐(cid:8187)市(cid:15254)崎字弾崎"
"北(cid:14179)","新(cid:8370)","54086","村上","むらかみ","MURAKAMI","村上市三之(cid:9195)"
"北(cid:14179)","新(cid:8370)","54157","(cid:9510)川","あいかわ","AIKAWA","佐(cid:8187)市(cid:9510)川三(cid:9195)(cid:9504)新(cid:8062)(cid:9195)　(cid:9510)川(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"北(cid:14179)","新(cid:8370)","54166","両(cid:8032)","りょうつ","RYOTSU","佐(cid:8187)市両(cid:8032)(cid:8214)"
"北(cid:14179)","新(cid:8370)","54181","中条","なかじょう","NAKAJO","(cid:11006)内市新和(cid:9195)"
"北(cid:14179)","新(cid:8370)","54191","下(cid:14069)","しもせき","SHIMOSEKI","岩(cid:11242)(cid:13446)(cid:14069)川村下(cid:14069)"
"北(cid:14179)","新(cid:8370)","54232","新(cid:8370)","にいがた","NIIGATA","新(cid:8370)市中央区(cid:10814)咲(cid:9195)　新(cid:8370)地方(cid:7868)(cid:12767)台"
"北(cid:14179)","新(cid:8370)","54271","(cid:10842)(cid:11377)","はもち","HAMOCHI","佐(cid:8187)市(cid:10842)(cid:11377)本(cid:13459)"
"北(cid:14179)","新(cid:8370)","54296","新(cid:8032)","にいつ","NIITSU","新(cid:8370)市(cid:9925)(cid:11557)区小戸上(cid:10508)"
"北(cid:14179)","新(cid:8370)","54341","巻","まき","MAKI","新(cid:8370)市(cid:12377)(cid:11622)区巻(cid:9189)"
"北(cid:14179)","新(cid:8370)","54387","寺(cid:7977)","てらどまり","TERADOMARI","(cid:14039)岡市寺(cid:7977)二の(cid:14069)"
"北(cid:14179)","新(cid:8370)","54396","三条","さんじょう","SANJO","三条市(cid:12377)(cid:12268)(cid:14603)"
"北(cid:14179)","新(cid:8370)","54421","(cid:8032)川","つがわ","TSUGAWA","東(cid:11622)原(cid:13446)(cid:14143)(cid:12833)(cid:9195)(cid:8032)川"
"北(cid:14179)","新(cid:8370)","54501","(cid:14039)岡","ながおか","NAGAOKA","(cid:14039)岡市(cid:10611)(cid:9195)"
"北(cid:14179)","新(cid:8370)","54541","柏崎","かしわざき","KASHIWAZAKI","柏崎市元城(cid:9195)"
"北(cid:14179)","新(cid:8370)","54566","守(cid:14043)","すもん","SUMON","(cid:14902)(cid:7967)市(cid:12377)名"
"北(cid:14179)","新(cid:8370)","54586","大(cid:8370)","おおがた","OGATA","上(cid:12922)市大(cid:8370)区土底(cid:8062)"
"北(cid:14179)","新(cid:8370)","54616","小出","こいで","KOIDE","(cid:14902)(cid:7967)市佐(cid:7309)"
"北(cid:14179)","新(cid:8370)","54651","(cid:14807)(cid:9187)","たかだ","TAKADA","上(cid:12922)市大手(cid:9195)　(cid:14807)(cid:9187)(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"北(cid:14179)","新(cid:8370)","54661","安塚","やすづか","YASUZUKA","上(cid:12922)市安塚区和(cid:9187)"
"北(cid:14179)","新(cid:8370)","54676","十日(cid:9195)","とおかまち","TOKAMACHI","十日(cid:9195)市小(cid:7976)字北原"
"北(cid:14179)","新(cid:8370)","54711","(cid:10450)(cid:14902)川","いといがわ","ITOIGAWA","(cid:10450)(cid:14902)川市東寺(cid:9195)"
"北(cid:14179)","新(cid:8370)","54721","(cid:11039)(cid:9173)","のう","NO","(cid:10450)(cid:14902)川市大字平"
"北(cid:14179)","新(cid:8370)","54816","(cid:14069)山","せきやま","SEKIYAMA","妙(cid:14807)市大字(cid:14069)山字原(cid:9187)"
"北(cid:14179)","新(cid:8370)","54836","(cid:8032)南","つなん","TSUNAN","中(cid:14902)(cid:7967)(cid:13446)(cid:8032)南(cid:9195)中(cid:8157)(cid:12386)乙"
"北(cid:14179)","新(cid:8370)","54841","(cid:8238)(cid:7953)","ゆざわ","YUZAWA","南(cid:14902)(cid:7967)(cid:13446)(cid:8238)(cid:7953)(cid:9195)(cid:8238)(cid:7953)字中島川原"
"北(cid:14179)","富山","55022","朝日","あさひ","ASAHI","下新川(cid:13446)朝日(cid:9195)南保(cid:9195)"
"北(cid:14179)","富山","55041","(cid:7883)(cid:12386)","ひみ","HIMI","(cid:7883)(cid:12386)市七分一"
"北(cid:14179)","富山","55056","(cid:14902)(cid:8032)","うおづ","UOZU","(cid:14902)(cid:8032)市六(cid:13435)丸"
"北(cid:14179)","富山","55091","伏木","ふしき","FUSHIKI","(cid:14807)岡市伏木古国府　伏木(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"北(cid:14179)","富山","55102","富山","とやま","TOYAMA","富山市(cid:9660)坂　富山地方(cid:7868)(cid:12767)台"
"北(cid:14179)","富山","55141","(cid:9693)(cid:7996)","となみ","TONAMI","(cid:9693)(cid:7996)市五(cid:13435)丸"
"北(cid:14179)","富山","55166","上市","かみいち","KAMIICHI","中新川(cid:13446)上市(cid:9195)東(cid:9984)"
"北(cid:14179)","富山","55191","南(cid:9693)(cid:14807)宮","なんとたかみや","NANTOTAKAMIYA","南(cid:9693)市(cid:14807)宮"
"北(cid:14179)","富山","55206","八尾","やつお","YATSUO","富山市八尾(cid:9195)(cid:7572)尾"
"北(cid:14179)","(cid:9660)川","56036","(cid:8980)(cid:8042)","すず","SUZU","(cid:8980)(cid:8042)市(cid:7751)(cid:14164)(cid:9195)(cid:7751)(cid:14164)"
"北(cid:14179)","(cid:9660)川","56052","(cid:13167)島","わじま","WAJIMA","(cid:13167)島市(cid:15109)(cid:11187)(cid:9195)(cid:9226)(cid:9187)　(cid:13167)島(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"北(cid:14179)","(cid:9660)川","56116","志(cid:12833)","しか","SHIKA","(cid:10842)咋(cid:13446)志(cid:12833)(cid:9195)富来(cid:14463)家(cid:9195)(cid:9189)"
"北(cid:14179)","(cid:9660)川","56146","七尾","ななお","NANAO","七尾市万(cid:12188)(cid:9195)43の(cid:13450)"
"北(cid:14179)","(cid:9660)川","56176","(cid:10842)咋","はくい","HAKUI","(cid:10842)咋市旭(cid:9195)"
"北(cid:14179)","(cid:9660)川","56186","かほく","かほく","KAHOKU","かほく市内日(cid:12421)井"
"北(cid:14179)","(cid:9660)川","56227","(cid:13600)(cid:7953)","かなざわ","KANAZAWA","(cid:13600)(cid:7953)市(cid:12377)念　(cid:13600)(cid:7953)地方(cid:7868)(cid:12767)台"
"北(cid:14179)","(cid:9660)川","56276","小松","こまつ","KOMATSU","小松市今(cid:7908)(cid:9195)"
"北(cid:14179)","(cid:9660)川","56286","(cid:9425)山(cid:7961)内","はくさんかわち","HAKUSAN-KAWACHI","(cid:9425)山市(cid:7961)内(cid:9195)(cid:9887)岡"
"北(cid:14179)","(cid:9660)川","56301","加(cid:12833)(cid:11490)(cid:12738)","かがすがたに","KAGA-SUGATANI","加(cid:12833)市山中(cid:8194)(cid:7976)(cid:11490)(cid:12738)(cid:9195)"
"北(cid:14179)","(cid:9887)井","57001","三国","みくに","MIKUNI","坂井市三国(cid:9195)平山"
"北(cid:14179)","(cid:9887)井","57051","(cid:12922)廼","こしの","KOSHINO","(cid:9887)井市居倉(cid:9195)"
"北(cid:14179)","(cid:9887)井","57066","(cid:9887)井","ふくい","FUKUI","(cid:9887)井市(cid:12751)島　(cid:9887)井地方(cid:7868)(cid:12767)台"
"北(cid:14179)","(cid:9887)井","57082","勝山","かつやま","KATSUYAMA","勝山市平(cid:7976)寺(cid:9195)平(cid:7976)寺86字岡(cid:13352)北"
"北(cid:14179)","(cid:9887)井","57121","大(cid:13597)","おおの","ONO","大(cid:13597)市93字(cid:11948)塚"
"北(cid:14179)","(cid:9887)井","57206","今庄","いまじょう","IMAJO","南条(cid:13446)南(cid:12922)前(cid:9195)今庄"
"北(cid:14179)","(cid:9887)井","57248","敦(cid:12833)","つるが","TSURUGA","敦(cid:12833)市松(cid:7204)(cid:9195)　敦(cid:12833)(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"北(cid:14179)","(cid:9887)井","57286","(cid:10814)(cid:8062)","みはま","MIHAMA","三方(cid:13446)(cid:10814)(cid:8062)(cid:9195)久々子"
"北(cid:14179)","(cid:9887)井","57317","小(cid:8062)","おばま","OBAMA","小(cid:8062)市(cid:13362)敷"
"(cid:13254)(cid:9253)","(cid:8288)(cid:12833)","60051","今(cid:8032)","いまづ","IMAZU","(cid:14807)島市今(cid:8032)(cid:9195)弘川"
"(cid:13254)(cid:9253)","(cid:8288)(cid:12833)","60061","(cid:14039)(cid:8062)","ながはま","NAGAHAMA","(cid:14039)(cid:8062)市唐国(cid:9195)"
"(cid:13254)(cid:9253)","(cid:8288)(cid:12833)","60102","(cid:10367)原","まいばら","MAIBARA","(cid:10367)原市朝日字尻屋"
"(cid:13254)(cid:9253)","(cid:8288)(cid:12833)","60116","南小松","みなみこまつ","MINAMIKOMATSU","大(cid:8032)市南小松"
"(cid:13254)(cid:9253)","(cid:8288)(cid:12833)","60131","彦(cid:7231)","ひこね","HIKONE","彦(cid:7231)市城(cid:9195)　彦(cid:7231)地方(cid:7868)(cid:12767)台"
"(cid:13254)(cid:9253)","(cid:8288)(cid:12833)","60196","東(cid:13254)(cid:7908)","ひがしおうみ","HIGASHIOMI","東(cid:13254)(cid:7908)市(cid:7260)川東(cid:9195)"
"(cid:13254)(cid:9253)","(cid:8288)(cid:12833)","60216","大(cid:8032)","おおつ","OTSU","大(cid:8032)市(cid:11547)(cid:13597)(cid:8070)"
"(cid:13254)(cid:9253)","(cid:8288)(cid:12833)","60226","信(cid:7462)","しがらき","SHIGARAKI","(cid:9189)(cid:12833)市信(cid:7462)(cid:9195)(cid:8766)"
"(cid:13254)(cid:9253)","(cid:8288)(cid:12833)","60236","土山","つちやま","TSUCHIYAMA","(cid:9189)(cid:12833)市土山(cid:9195)北土山"
"(cid:13254)(cid:9253)","京(cid:13460)","61001","(cid:14059)人","たいざ","TAIZA","京丹後市丹後(cid:9195)(cid:14059)人小字新ヶ原"
"(cid:13254)(cid:9253)","京(cid:13460)","61076","宮(cid:8032)","みやづ","MIYAZU","宮(cid:8032)市字上司"
"(cid:13254)(cid:9253)","京(cid:13460)","61111","(cid:11225)(cid:15215)","まいづる","MAIZURU","(cid:11225)(cid:15215)市字下(cid:9887)井　(cid:11225)(cid:15215)(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"(cid:13254)(cid:9253)","京(cid:13460)","61187","(cid:9887)(cid:9649)山","ふくちやま","FUKUCHIYAMA","(cid:9887)(cid:9649)山市字(cid:11432)(cid:7961)"
"(cid:13254)(cid:9253)","京(cid:13460)","61206","(cid:10814)山","みやま","MIYAMA","南丹市(cid:10814)山(cid:9195)(cid:14332)原(cid:7264)(cid:13597)"
"(cid:13254)(cid:9253)","京(cid:13460)","61242","園(cid:13450)","そのべ","SONOBE","南丹市園(cid:13450)(cid:9195)(cid:15342)(cid:9187)"
"(cid:13254)(cid:9253)","京(cid:13460)","61286","京(cid:13460)","きょうと","KYOTO","京(cid:13460)市中京区(cid:12377)ノ京(cid:10143)(cid:7818)(cid:9195)　京(cid:13460)地方(cid:7868)(cid:12767)台"
"(cid:13254)(cid:9253)","京(cid:13460)","61326","京(cid:9187)(cid:13238)","きょうたなべ","KYOTANABE","京(cid:9187)(cid:13238)市(cid:11780)(cid:12377)(cid:8062)"
"(cid:13254)(cid:9253)","大(cid:14128)","62016","(cid:11039)勢","のせ","NOSE","(cid:12751)(cid:11039)(cid:13446)(cid:11039)勢(cid:9195)地(cid:15332)"
"(cid:13254)(cid:9253)","大(cid:14128)","62046","枚方","ひらかた","HIRAKATA","枚方市星丘"
"(cid:13254)(cid:9253)","大(cid:14128)","62078","大(cid:14128)","おおさか","OSAKA","大(cid:14128)市中央区大手前　大(cid:14128)(cid:10230)区(cid:7868)(cid:12767)台"
"(cid:13254)(cid:9253)","大(cid:14128)","62081","(cid:9173)(cid:14678)山","いこまやま","IKOMAYAMA","東大(cid:14128)市山手(cid:9195)"
"(cid:13254)(cid:9253)","大(cid:14128)","62091","堺","さかい","SAKAI","堺市堺区(cid:9426)(cid:11209)(cid:15101)夕(cid:14268)(cid:9195)"
"(cid:13254)(cid:9253)","大(cid:14128)","62131","(cid:8643)取","くまとり","KUMATORI","(cid:7976)南(cid:13446)(cid:8643)取(cid:9195)朝代(cid:12377)"
"(cid:13254)(cid:9253)","兵庫","63016","(cid:14646)住","かすみ","KASUMI","(cid:10814)方(cid:13446)(cid:14646)(cid:10814)(cid:9195)(cid:14646)住区(cid:7363)"
"(cid:13254)(cid:9253)","兵庫","63051","(cid:12751)岡","とよおか","TOYO-OKA","(cid:12751)岡市(cid:7260)(cid:9195)　(cid:12751)岡(cid:8777)別地域(cid:7868)(cid:12767)(cid:12411)(cid:8196)所"
"(cid:13254)(cid:9253)","兵庫","63071","兎和(cid:13597)(cid:14807)原","うわのこうげん","UWANOKOGEN","(cid:10814)方(cid:13446)(cid:14646)(cid:10814)(cid:9195)村岡区宿字(cid:11505)(cid:11177)(cid:13597)"
